Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.73.210.29-TCP', 'biflow_src_port': 1089, 'biflow_dst_port': 80} | Inverse filter: {'bihost_fwd_id': '208.73.210.29-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 80, 'biflow_dst_port': 1089}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '70.182.136.222-TCP', 'biflow_src_port': 1547, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '70.182.136.222-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1547}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.79.164.23-TCP', 'biflow_src_port': 1548, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.79.164.23-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1548}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '70.182.136.222-TCP', 'biflow_src_port': 1549, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '70.182.136.222-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1549}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.79.164.23-TCP', 'biflow_src_port': 1550, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.79.164.23-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1550}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 1551, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 1551}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.181.178-TCP', 'biflow_src_port': 1552, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.181.178-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1552}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '66.185.21.100-TCP', 'biflow_src_port': 1553, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '66.185.21.100-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1553}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.52.184.202-TCP', 'biflow_src_port': 1554, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.52.184.202-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1554}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1555, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1555}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.87.233.190-TCP', 'biflow_src_port': 1556, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '208.87.233.190-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1556}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '72.14.213.27-TCP', 'biflow_src_port': 1557, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '72.14.213.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1557}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '207.238.196.115-TCP', 'biflow_src_port': 1558, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '207.238.196.115-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1558}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '208.75.80.240-TCP', 'biflow_src_port': 1559, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '208.75.80.240-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1559}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.246.89.42-TCP', 'biflow_src_port': 1560, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.246.89.42-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1560}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '12.14.224.74-TCP', 'biflow_src_port': 1561, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '12.14.224.74-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1561}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1616, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1616}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1672, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1672}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '210.56.133.30-TCP', 'biflow_src_port': 1673, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '210.56.133.30-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1673}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '210.0.255.170-TCP', 'biflow_src_port': 1674, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '210.0.255.170-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1674}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '195.97.209.152-TCP', 'biflow_src_port': 1675, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '195.97.209.152-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1675}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '203.183.218.18-TCP', 'biflow_src_port': 1676, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '203.183.218.18-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1676}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '63.116.181.17-TCP', 'biflow_src_port': 1677, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '63.116.181.17-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1677}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '88.201.28.33-TCP', 'biflow_src_port': 1678, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '88.201.28.33-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1678}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '198.163.239.133-TCP', 'biflow_src_port': 1679, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '198.163.239.133-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1679}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '61.121.193.129-TCP', 'biflow_src_port': 1680, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '61.121.193.129-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1680}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.232.236.235-TCP', 'biflow_src_port': 1681, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.232.236.235-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1681}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '91.212.135.158-TCP', 'biflow_src_port': 1744, 'biflow_dst_port': 5678} | Inverse filter: {'bihost_fwd_id': '91.212.135.158-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 5678, 'biflow_dst_port': 1744}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '204.232.236.236-TCP', 'biflow_src_port': 1745, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '204.232.236.236-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1745}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '200.150.211.2-TCP', 'biflow_src_port': 1746, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '200.150.211.2-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1746}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 1747, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1747}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '212.27.42.58-TCP', 'biflow_src_port': 1748, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '212.27.42.58-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1748}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '217.72.192.149-TCP', 'biflow_src_port': 1749, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '217.72.192.149-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1749}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '38.113.116.213-TCP', 'biflow_src_port': 1750, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '38.113.116.213-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1750}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '41.207.64.7-TCP', 'biflow_src_port': 1751, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '41.207.64.7-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1751}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '65.55.92.136-TCP', 'biflow_src_port': 1752, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '65.55.92.136-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1752}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.155.27-TCP', 'biflow_src_port': 1753, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.155.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1753}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '209.191.88.254-TCP', 'biflow_src_port': 1754, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '209.191.88.254-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1754}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 1755, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1755}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1761, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1761}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.66-TCP', 'biflow_src_port': 1762, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.66-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1762}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.64-TCP', 'biflow_src_port': 1763, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.64-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1763}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1781, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1781}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 1807, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1807}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '38.113.116.213-TCP', 'biflow_src_port': 1810, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '38.113.116.213-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1810}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.155.27-TCP', 'biflow_src_port': 1813, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.155.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1813}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 1815, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1815}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1821, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1821}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.66-TCP', 'biflow_src_port': 1822, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.66-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1822}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.64-TCP', 'biflow_src_port': 1823, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.64-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1823}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1841, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1841}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '67.231.152.68-TCP', 'biflow_src_port': 1865, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '67.231.152.68-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1865}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '64.98.36.4-TCP', 'biflow_src_port': 1866, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '64.98.36.4-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1866}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '38.113.116.213-TCP', 'biflow_src_port': 1867, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '38.113.116.213-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1867}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.155.27-TCP', 'biflow_src_port': 1868, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.155.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1868}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '74.125.47.27-TCP', 'biflow_src_port': 1869, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '74.125.47.27-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1869}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1870, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1870}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.66-TCP', 'biflow_src_port': 1871, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.66-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1871}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '168.61.70.64-TCP', 'biflow_src_port': 1872, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '168.61.70.64-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1872}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '216.32.180.22-TCP', 'biflow_src_port': 1873, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '216.32.180.22-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1873}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.170.165.10-TCP', 'biflow_src_port': 1874, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.170.165.10-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1874}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1902, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1902}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1929, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1929}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1930, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1930}
Collection: tcp_biflows | No modification | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '69.30.193.210-TCP', 'biflow_src_port': 1931, 'biflow_dst_port': 25} | Inverse filter: {'bihost_fwd_id': '69.30.193.210-TCP', 'bihost_bwd_id': '147.32.84.165-TCP', 'biflow_src_port': 25, 'biflow_dst_port': 1931}
