Collection: tcp_biflows | Standard modification: 2 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '202.96.209.5-TCP', 'biflow_src_port': 1066, 'biflow_dst_port': 80}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.214-TCP', 'biflow_src_port': 4819, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.215-TCP', 'biflow_src_port': 4821, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.216-TCP', 'biflow_src_port': 4823, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.81.217-TCP', 'biflow_src_port': 4825, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.19-TCP', 'biflow_src_port': 4938, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.20-TCP', 'biflow_src_port': 4940, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.21-TCP', 'biflow_src_port': 4942, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.22-TCP', 'biflow_src_port': 4944, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.23-TCP', 'biflow_src_port': 4946, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.79-TCP', 'biflow_src_port': 1101, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.79-TCP', 'biflow_src_port': 1100, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.80-TCP', 'biflow_src_port': 1103, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.80-TCP', 'biflow_src_port': 1102, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.81-TCP', 'biflow_src_port': 1105, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.82-TCP', 'biflow_src_port': 1106, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.82-TCP', 'biflow_src_port': 1107, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.83-TCP', 'biflow_src_port': 1108, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.83-TCP', 'biflow_src_port': 1109, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.87.84-TCP', 'biflow_src_port': 1110, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 2 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 1158, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.139-TCP', 'biflow_src_port': 1222, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.140-TCP', 'biflow_src_port': 1224, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.142-TCP', 'biflow_src_port': 1228, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.143-TCP', 'biflow_src_port': 1230, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.144-TCP', 'biflow_src_port': 1232, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.199-TCP', 'biflow_src_port': 1342, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.200-TCP', 'biflow_src_port': 1344, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.202-TCP', 'biflow_src_port': 1348, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.203-TCP', 'biflow_src_port': 1350, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.82.204-TCP', 'biflow_src_port': 1352, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.5-TCP', 'biflow_src_port': 1462, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.5-TCP', 'biflow_src_port': 1461, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.6-TCP', 'biflow_src_port': 1464, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.6-TCP', 'biflow_src_port': 1463, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.8-TCP', 'biflow_src_port': 1468, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.8-TCP', 'biflow_src_port': 1467, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.9-TCP', 'biflow_src_port': 1470, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.9-TCP', 'biflow_src_port': 1469, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.10-TCP', 'biflow_src_port': 1472, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.10-TCP', 'biflow_src_port': 1471, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.65-TCP', 'biflow_src_port': 1582, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.65-TCP', 'biflow_src_port': 1581, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.66-TCP', 'biflow_src_port': 1584, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.66-TCP', 'biflow_src_port': 1583, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.68-TCP', 'biflow_src_port': 1588, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.68-TCP', 'biflow_src_port': 1587, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.69-TCP', 'biflow_src_port': 1590, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.69-TCP', 'biflow_src_port': 1589, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.70-TCP', 'biflow_src_port': 1592, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.70-TCP', 'biflow_src_port': 1591, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.125-TCP', 'biflow_src_port': 1702, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.125-TCP', 'biflow_src_port': 1701, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.126-TCP', 'biflow_src_port': 1704, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.126-TCP', 'biflow_src_port': 1703, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.128-TCP', 'biflow_src_port': 1708, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.128-TCP', 'biflow_src_port': 1707, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.129-TCP', 'biflow_src_port': 1710, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.129-TCP', 'biflow_src_port': 1709, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.130-TCP', 'biflow_src_port': 1712, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.130-TCP', 'biflow_src_port': 1711, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.185-TCP', 'biflow_src_port': 1822, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.185-TCP', 'biflow_src_port': 1821, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.186-TCP', 'biflow_src_port': 1824, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.186-TCP', 'biflow_src_port': 1823, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.188-TCP', 'biflow_src_port': 1828, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.188-TCP', 'biflow_src_port': 1827, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.189-TCP', 'biflow_src_port': 1830, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.189-TCP', 'biflow_src_port': 1829, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.190-TCP', 'biflow_src_port': 1832, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.190-TCP', 'biflow_src_port': 1831, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 1849, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.245-TCP', 'biflow_src_port': 1943, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.245-TCP', 'biflow_src_port': 1942, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.246-TCP', 'biflow_src_port': 1945, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.248-TCP', 'biflow_src_port': 1948, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.248-TCP', 'biflow_src_port': 1949, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.249-TCP', 'biflow_src_port': 1950, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.249-TCP', 'biflow_src_port': 1951, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.250-TCP', 'biflow_src_port': 1952, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.83.250-TCP', 'biflow_src_port': 1953, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '147.32.88.251-TCP', 'biflow_src_port': 1954, 'biflow_dst_port': 135}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 1962, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 1963, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2010, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2011, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2012, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2013, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2014, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2015, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2016, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2017, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2018, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2019, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2020, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2021, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2022, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2023, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2024, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2025, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2026, 'biflow_dst_port': 3389}
Collection: tcp_biflows | Standard modification: 1 | Standard filter: {'bihost_fwd_id': '147.32.84.165-TCP', 'bihost_bwd_id': '222.189.228.111-TCP', 'biflow_src_port': 2027, 'biflow_dst_port': 3389}
